created_at,text
2018-11-07 19:57:30,"#JeffSessions 

Just when you thought it would quiet down. #Midterms2018  #MidtermElection2018  #MidtermElections2018  #Vote2018"
2018-11-07 19:57:07,I expect that Senator #MittRomney will be a marvellous conflation of Jeff the Flake and Agonised Susan Collins. He'… https://t.co/qvGXXdd7mU
2018-11-07 19:56:14,"Walker concedes, Sessions resigns, something about a news conference — can I not nap 💤 people #MidtermElection2018"
2018-11-07 19:55:56,"Hey @PeterAlexander, thank you for being a decent human being and standing up for Jim Acosta! #MidtermElection2018 #cnn"
2018-11-07 19:55:50,Mid term results neither blue or red -it's fucking Purple. #MidtermElection2018
2018-11-07 19:53:35,"A heartfelt thank you to all of the volunteers who knocked on doors, made phone calls, worked the polls, and more t… https://t.co/QaHsjzVeON"
2018-11-07 19:51:10,"Obama - tuit después de #MidtermElection2018 

“Congratulations to everybody who showed up and participated in our… https://t.co/NMtvSiqpvG"
2018-11-07 19:49:19,"@jeffsessions , fired. #Trump #MidtermElection2018 #POTUS"
2018-11-07 19:49:07,"White women need to stop acting like we’re so oppressed. You’re voice is so powerful, use it to lift up ALL women,… https://t.co/c2HePKd13i"
2018-11-07 19:48:53,So much for that #BlueWave huh? More like a blue ripple. #maga #MidtermElection2018
2018-11-07 19:47:48,SESSIONS RESIGNS!!! #MidtermElection2018 #Trump
2018-11-07 19:47:45,The purge has begun: #Sessions out as AG. #MidtermElection2018
2018-11-07 19:43:26,"Crazy blue #newjersey actually tried...
WTF is your excuse #Montana &amp; #WestVirginia?

#losers #tester #MidtermElection2018 #Midterms"
2018-11-07 19:43:03,"@BrianKempGA, IF you win, the entire nation will ALWAYS see your name with an asterisk next to it. *Could only win… https://t.co/LtIznOZ9Cx"
2018-11-07 19:42:12,GOD BLESS AMERICA #MidtermElection2018
2018-11-07 19:41:56,"I'm very satisfied that a bunch of Senators who treated Justice Kavanaugh so poorly were replaced in the Senate.

B… https://t.co/oFNf1k0nEl"
2018-11-07 19:41:51,"Michigan Democrats selected a woman for every statewide office on Tuesday’s ballot: governor, U.S. senator, attorne… https://t.co/mrWAAjrKSI"
2018-11-07 19:40:40,The biggest take away from #MidtermElection2018 is will Democrat’s legislate or waste investigating.  What we need… https://t.co/29Zfczbodb
2018-11-07 19:35:39,I love how Republicans losing the House and 6-8 senate seats in states that Trump won in 2016 is being spun as a wi… https://t.co/zfCTJR0hDg
2018-11-07 19:35:24,"Watch all the House Dems that got their seats now turn around on what they campaigned on (Health Care, Economy) and… https://t.co/w5uh3fBOB5"
2018-11-07 19:34:07,@WilkowMajority Being a #NJRepublican wasn’t popular yesterday but I was impressed by the voter turnout for… https://t.co/mGBN1abOaD
2018-11-07 19:34:04,@tonyposnanski Victory:  When just 12 hours after pollings closed you have much more Representation &amp; Representers… https://t.co/dPNLSNXzmu
2018-11-07 19:33:12,"#MidtermElection2018 If that was ‘a close to perfect’ victory, one wonders what a defeat would look like. 🤷‍♀️ 😐"
2018-11-07 19:26:04,"Progress is progress, every little bit of it, don't forget that. #MidtermElection2018"
2018-11-07 19:24:55,"I must admit, #MidtermElection2018  are really going to change Polish-American relations. For worse, I am scared..."
2018-11-07 19:24:29,I keep hearing about Obama’s midterm losses. As related to this midterm. Numbers? Nope. Racism. Obama lost because… https://t.co/hH6Wt18YMV
2018-11-07 19:24:12,I have stood against bullies my entire life and continue to #StandAgainstHate and say #stopbullying #NoHate and… https://t.co/kLpw86s9TL
2018-11-07 19:24:00,"Did you vote today ?  

#ElectionResults2018 #ElectionNight2018 #ElectionDay 
#MidtermElection2018"
2018-11-07 19:21:18,"I've never been prouder of Kansas. Been giddy all day!  #LauraKelly #ShariceDavids 

As for the rest of the races,… https://t.co/f3yXPpJTnS"
2018-11-07 19:20:51,"Pretty stoked on #Midterms2018 Annnnd the feminine coming in hot! Still so much work to do in the world, but it fee… https://t.co/JTXDvDXw03"
2018-11-07 19:19:07,Things are a little rough right now (and we're bummed that we weren't able to get a #ride to go #vote for the… https://t.co/llRTBRuzso
2018-11-07 19:18:39,"Based on his recent press conference meltdown, I’d say @realDonaldTrump is greatly effected by the… https://t.co/pjfQn2aybj"
2018-11-07 19:18:31,.@jonsnowC4’s question to Trump was really weak. It would also have been better if the press pack had walked out in… https://t.co/whDMKzp3vL
2018-11-07 19:17:42,"Honestly, America is the biggest attention whore in history. The whole world knew about the #MidtermElection2018 an… https://t.co/Xp7vWT6ZnB"
2018-11-07 19:16:56,I wonder if the military show #Trump put on at the border will be added to #TedCruz political campaign expenses lol… https://t.co/cKx6n5zddm
2018-11-07 19:16:56,Obama urges reconciliation. Trump urges combativeness and battle. The 2 men in a nutshell #MidtermElection2018
2018-11-07 19:16:45,MORE | Harris says he will be attending “new member orientation” for congressmembers-elect next week in Washington… https://t.co/8OR5MAFSWH
2018-11-07 19:16:21,Trump endorsed 31 House candidates. 28 lost. Perhaps a fact the WHPC should have used in framing their questions to… https://t.co/XlNoAR6UoP
2018-11-07 19:15:10,"Tester wins his seat in Montana. Good news for the Dems as that's one less seat the Dems lose 
#MidtermElection2018"
2018-11-07 19:14:10,"Great to see how many people voted yesterday.  I don’t care who you voted for, just that you voted.

Even better to… https://t.co/xO2bCwJ6Tb"
2018-11-07 19:13:58,"Regardless your sex, put two #IVoted stickers on your nipples and celebrate the pulverizing of republicans #MidtermElection2018 #usa"
2018-11-07 19:13:16,I hate coming from a Red state because I feel the people who don't live in the cities vote for candidates who don't… https://t.co/aUlwgzhITB
2018-11-07 19:12:24,"Hi @HBO! Thx! All of our #Documentary #Film Team at BULLIES AND FRIENDS Voted! 
Voting Matters! 

#Filmmaking #IVoted 🗳 #MidtermElection2018"
2018-11-07 19:10:49,"#MidtermElection2018 

alright, XANNA. very funny. you took over our govt

when we said “return to the past, now” w… https://t.co/r858NYQsRP"
2018-11-07 19:10:22,Should have included @jodyavirgan @micahcohen @ClareMalone ... cuz they were actually doing the pod… https://t.co/OSen6BzTyg
2018-11-07 19:10:18,"""We turned this state purple and in 2020 it will be blue."" That's what we did. We have not failed. @Ocasio2018 on… https://t.co/jzftd9LB0y"
2018-11-07 19:09:05,"What do you think about the results of the #MidtermElection2018? 
#midtermresults 
🇺🇸
🔴 #VoteRed or 
🔵 #VoteBlue?"
2018-11-07 19:09:01,@SRuhle And when are pundits going to start calling out the electorate for the situation we are in and stop just bl… https://t.co/0nMXunyQpc
2018-11-07 19:04:22,Listening to Trump continually fixating on Obama reminds me of the words of the villain Iago about Othello in Shake… https://t.co/XW9kQvTFDm
2018-11-07 19:03:25,"“Is there any way the temperature could be lowered?” I love Jon Snow. (Q @ today’s White House press conference)
#MidtermElection2018"
2018-11-07 19:03:02,"#MidtermElection2018 - well now, 470 people got jobs yesterday (or bought jobs), well paying enriching jobs with lo… https://t.co/GNDoJoheDt"
2018-11-07 19:02:36,Here's a wacky &amp; novel idea for Western democracies (and I'm not just talking to America): How's about we do away w… https://t.co/iXHZbqO7dj
2018-11-07 19:01:32,Bexar County broke the record for number of voters on #electionday and had over half a million total votes in the #MidtermElection2018.
2018-11-07 19:01:03,”Every issue is a women’s issue”/ Pelosi 💪🏽🙌🏾 #MidtermElection2018 #USA
2018-11-07 18:59:00,"Yesterday the American Moral Majority and the Christian Coalition, that calls itself the Republican Party, elected… https://t.co/FFGBQrX7yK"
2018-11-07 18:55:29,Now that Democrats have taken over this mid term elections  what happens to the ruling party?  #MidtermElection2018  #TrumpPresser
2018-11-07 18:54:38,Yesterday my kid was very disappointed that there were no Election Day cookies served in the school cafeteria. Any… https://t.co/UKwP6mv1be
2018-11-07 18:51:53,"Day one after the midterms, and it’s pretty clear absolutely nothing has, or will be, changed in terms or press, po… https://t.co/8KuhRTmYbf"
2018-11-07 18:50:44,congrats to @LucyWins2018 and thanks to ALL the folks in our district who voted for her!!!   Wishing u the best!… https://t.co/eldk7R5dYF
2018-11-07 18:49:28,Night &amp; day press confrences between Trump &amp; Pelosi. #MidtermElection2018 #msnbc #cnn
2018-11-07 18:48:52,Are you satisfied with the midterm election results? #MidtermElection2018
2018-11-07 18:47:16,It's not over yet in Georgia! Go Abrams and McBath! #MidtermElection2018
2018-11-07 18:46:58,"STOP👏🏼VOTING👏🏼FOR👏🏼INDEPENDENTS👏🏼

Key races in GA, AZ, and MT are all fucked up because of this nonsense!

JUST… https://t.co/RcSgGbuzeZ"
2018-11-07 18:46:01,Please don’t vote Nancy Pelosi to speaker of the house! #MidtermElection2018 #Democrats
2018-11-07 18:45:09,Well looks like Democrats won the house and Republicans won the senate. Looks like my prediction was wrong. With th… https://t.co/FNyvYtGTdV
2018-11-07 18:44:40,When you are more interested in watching @HouseofCards than the @realDonaldTrump press conference… https://t.co/0vpZ2oIn0W
2018-11-07 18:43:58,@KatiePavlich Why are these reporters trying to play Big Dick Tony with Trump? It’s unprofessional #trump #WhiteHouse #MidtermElection2018
2018-11-07 18:43:18,"Christ, it’s like the #Dems have been depressed for so long they don’t know how to feel joy. Can’t wait for… https://t.co/Iytau8Kvu0"
2018-11-07 18:43:16,"Hi @lyndajorn2 , sorry abt Indiana being an antebellum backwater 

Your west privileges await

#MidtermElection2018"
2018-11-07 18:42:55,My side didn’t win the house... I’m off to loot  and get free stuff.  Just kidding I’m a Republican I’m at work. #maga #MidtermElection2018
2018-11-07 18:42:23,"hopped up on caffeine, lack of sleep, and nerves. my computer is on the fritz from hitting refresh so many times. S… https://t.co/XgV47Qc3Io"
2018-11-07 18:42:18,Interesting how GOP &amp; potus bullied through the last two years but now suddenly want to work bipartisan pfffft… https://t.co/FfJOBHJ8Kz
2018-11-07 18:40:32,Thank you @jontester for not backing down!!! #MidtermElection2018 #Montana
2018-11-07 18:40:17,@stephensackur has just made the understatement of the decade: “there’s nothing in global politics quite like a Don… https://t.co/aIQfsYDdVU
2018-11-07 18:38:47,You know there’s something wrong with politics in your country when people prefer a dead republican over a living d… https://t.co/Z5ltGmTAXE
2018-11-07 18:38:20,"Pelosi: Calls last night’s vote not only a vote to protect healthcare, but also to restore the health of our democracy. #MidtermElection2018"
2018-11-07 18:38:08,Yay! We’re all winners in Congress! The Democrats should love this! #everyonesawinner #trophiesforall #MidtermElection2018
2018-11-07 18:38:00,"""Strength of Constitution, Concentration on GOP, Checks and balances will be key for Democrats and not a rubberstam… https://t.co/QpwjXmNjGU"
2018-11-07 18:37:18,#cnn #MidtermElection2018 going from that Trump news conference to Nancy Pelosi’s is like switching channels from T… https://t.co/VGmjM4oFDa
2018-11-07 18:35:30,Can anyone understand Nancy Pelosi ? Is this the best we can do as a nation? It’s going to be a freak show for 2 years #MidtermElection2018
2018-11-07 18:33:23,Just watched the #Trump press conference. .. the man needs help! #MidtermElection2018
2018-11-07 18:32:42,"On the press conference, the President Trump was obviously acting like a person under threat. He takes the… https://t.co/awwFP0ST4h"
2018-11-07 18:32:33,"@realDonaldTrump lost bigly last night. Sorry bitch, not sorry. #bluewave #MidtermElection2018"
2018-11-07 18:32:03,"Assuming those #FLSen results hold, there will only be 1 @TheDemocrats Senator in the entire South (AND he will be… https://t.co/f1pS26hDpK"
2018-11-07 18:31:47,"I watched about 5 seconds of the #MidtermElection2018 #press conference featuring #45 bloviating, and then switched… https://t.co/rrtxHh2Qed"
2018-11-07 18:30:00,We’ll take the house. #MidtermElection2018
2018-11-07 18:29:15,@realDonaldTrump sees himself as Don Corleone.  The Godfather.  Utter lunatic.  Christ.  #MidtermElection2018
2018-11-07 18:29:11,@FoxNews calls Trump’s maniacal rants “wide ranging”. In other news @seanhannity has never heard of Trump. #MidtermElection2018
2018-11-07 18:28:34,@POTUS @realDonaldTrump is so used to #FakeNewsMedia that he just shook it off and go and celebration the historic… https://t.co/XmFLJmNbIe
2018-11-07 18:27:42,Great to have a woman speaker of the House again though! #Midterm2018 @NancyPelosi #MidtermElection2018
2018-11-07 18:26:45,Jim Acosta is a jerk plain and simple !#MidtermElection2018 #
2018-11-07 18:26:42,"And there he goes.

.

.

.

.

After the #MidtermElection2018"
